season,round,circuit_id,driver_id,avg_lap_time_norm,lap_time_std,best_lap_time_norm,avg_sector1_norm,avg_sector2_norm,avg_sector3_norm,tyre_degradation_slope,avg_stint_length,number_of_pit_stops,team,teammate_pace_delta,position_gain,grid_position,finish_position,driver_cluster,driver_cluster_name,circuit_cluster,circuit_cluster_name,split
2021,3,Portimão,NOR,0.997182651004679,0.0108081755575517,0.9828917923915398,0.9995839462907322,0.9930510091569252,0.9991973729870064,-0.000538928713814,29.0,1,McLaren,-0.0015533641652353,2.0,7.0,5.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,OCO,0.9992737786163584,0.0130839951907317,0.9851776991746674,0.999756473682118,1.0014154254998409,0.9955357487115556,-0.0012004327245631,29.0,1,Alpine,0.0006522498419035,-1.0,6.0,7.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,PER,0.9942823289863768,0.0111680565989457,0.97022305637768,0.9952906412055048,0.9921470535029762,0.9951771691493052,-0.0002264547126796,29.0,1,Red Bull Racing,0.0026424324010412,0.0,4.0,4.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,RIC,1.0002893793351495,0.0089752948291123,0.9863928390962248,1.002570460082012,0.9987975027501302,0.9992597969018708,-0.0005129963719765,28.5,1,McLaren,0.0015533641652352,7.0,16.0,9.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,RUS,1.0159394733133271,0.0133446226253123,0.9944175750138358,1.01413114455138,1.0218061900003568,1.0098164368244504,-6.19946179904689e-05,28.0,1,Williams,-0.002762103509234,-5.0,11.0,16.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,SAI,1.0042065986645083,0.0131410891599262,0.9904593469525256,1.0047633179786322,1.0044008307328824,1.0006563611439256,-0.0010762248746549,19.666666666666668,2,Ferrari,0.0031636945659518,-6.0,5.0,11.0,0,Aggressive,1.0,High-Speed,train
2021,3,Portimão,STR,1.003962524878572,0.0112717919757931,0.9861883105945763,1.0026597465703462,1.0045217203169052,1.003725839944625,-0.0001990051349759,28.0,1,Aston Martin,-3.0185141262295545e-05,3.0,17.0,14.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,TSU,1.005236804630438,0.0121819308205968,0.9872470463678146,1.007584492595199,1.0047515499738833,1.0029417544810764,-0.0015387725230877,27.5,1,AlphaTauri,0.0021953090422015,-1.0,14.0,15.0,2,Tyre Manager,1.0,High-Speed,train
2021,3,Portimão,VER,0.9889974641842944,0.0130215895159228,0.9606703722418732,0.9834311833776502,0.98880116228618,0.9915628616827196,-0.0005103990783676,14.25,3,Red Bull Racing,-0.0026424324010412,1.0,3.0,2.0,1,Frontrunner,1.0,High-Speed,train
2021,3,Portimão,VET,1.0040228951610963,0.0077507491605644,0.99155417599076,1.0052444878462008,1.0026994263231148,1.0037484691975933,-0.0003539372087414,28.0,1,Aston Martin,3.01851412620735e-05,-3.0,10.0,13.0,2,Tyre Manager,1.0,High-Speed,train
2021,4,Barcelona,ALO,1.007876932858644,0.0134525792936964,0.96526877757036,1.0075994459911883,1.007517612015571,1.008660158263644,0.0004118872181652,19.0,2,Alpine,0.0005858380843768,-7.0,10.0,17.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,BOT,0.9849522689793002,0.0191355220437459,0.9444371782219422,0.983562037324608,0.9865784594491572,0.9813992432950418,-0.0005084518237928,19.666666666666668,2,Mercedes,0.0032527709666738,0.0,3.0,3.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,GAS,1.0009714487519583,0.0174917468913372,0.9675635827497234,0.9953938929949931,1.001222935670487,1.0054426031657615,9.81340100468524e-05,19.0,2,AlphaTauri,0.0,2.0,12.0,10.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,GIO,1.0077374857343002,0.0158396041220135,0.9845308728582808,1.010791297299273,1.0075662282038536,1.0055702548391587,-0.0013951455184721,19.666666666666668,2,Alfa Romeo Racing,-5.199435639546834e-05,-1.0,14.0,15.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,HAM,0.9784467270459526,0.015089688299723,0.9591215533334124,0.979971450276384,0.9792037576573837,0.973797379619948,0.0002938924469963,19.666666666666668,2,Mercedes,-0.0032527709666737,0.0,1.0,1.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,LAT,1.0096930017516117,0.0179576401174935,0.9857555616327598,1.0089725985223958,1.010690664187063,1.0093423923267295,-0.0008016630580716,14.25,3,Williams,-0.0014262756248408,3.0,19.0,16.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,LEC,0.9900924552359828,0.0152819246048971,0.9566721757844548,0.9979856259869556,0.9892363224898756,0.9819857722473854,0.0012845884701793,19.666666666666668,2,Ferrari,-0.0016107861340295,0.0,4.0,4.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,MAZ,1.022501108334848,0.0165723013315536,0.9992509185165808,1.0173572727327642,1.0296865747922468,1.018960003580878,0.0005390735222204,18.666666666666668,2,Haas F1 Team,0.0047423779685114,1.0,20.0,19.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,MSC,1.013016352397825,0.0184934079435105,0.9825689927826592,1.0116963568378003,1.0153374820164942,1.0116981568424612,0.0006698437876282,18.666666666666668,2,Haas F1 Team,-0.0047423779685114,0.0,18.0,18.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,NOR,1.0001683399490724,0.0142681534045534,0.96642212525118,0.9978850038538776,1.0002618403979089,1.00210167180938,0.0001065711616529,19.0,2,McLaren,0.0038530502514708,1.0,9.0,8.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,OCO,1.00670525668989,0.0108769950337249,0.9905829756370164,1.009491926773698,1.00796370561135,1.0031787036884057,0.0002913433221267,29.5,1,Alpine,-0.000585838084377,-4.0,5.0,9.0,2,Tyre Manager,1.0,High-Speed,train
2021,4,Barcelona,PER,0.990611061067566,0.0158759897941757,0.9450673578825964,0.9941909040405588,0.9909226723417852,0.987474729770611,-0.0002593269172531,19.33333333333333,2,Red Bull Racing,0.005198968301879,3.0,8.0,5.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,RAI,1.0078414744470912,0.0155301444387269,0.9853156248885294,1.005735721078972,1.0127820506895886,1.004276232713918,-7.046915781955187e-05,29.5,1,Alfa Romeo Racing,5.199435639546834e-05,5.0,17.0,12.0,2,Tyre Manager,1.0,High-Speed,train
2021,4,Barcelona,RIC,0.9924622394461304,0.0121381538440696,0.9732470898778876,0.9935435047920668,0.991656879949176,0.9926170113662012,-0.0002451139271062,19.33333333333333,2,McLaren,-0.0038530502514709,1.0,7.0,6.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,RUS,1.0125455530012937,0.0146443143243482,0.9893582868625376,1.0077998066353182,1.0118428500412302,1.0173875740832092,-0.0018832451096181,19.666666666666668,2,Williams,0.0014262756248411,1.0,15.0,14.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,SAI,0.9933140275040416,0.0150431830363761,0.9698583879290869,0.9898530374543794,0.995471390087056,0.9939363454326312,-0.0003850630111666,19.33333333333333,2,Ferrari,0.0016107861340294,-1.0,6.0,7.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,STR,1.0044281541993934,0.0133859609882725,0.9822122873143644,1.0047040303621757,1.0047040028401524,1.0040537040973132,2.583966247752708e-05,19.0,2,Aston Martin,-0.0001665668517152,0.0,11.0,11.0,0,Aggressive,1.0,High-Speed,train
2021,4,Barcelona,VER,0.980213124463808,0.0135944607844428,0.9292058547257528,0.9866554100851388,0.9786834041696127,0.9746783531872008,0.0021160171060374,19.666666666666668,2,Red Bull Racing,-0.005198968301879,0.0,2.0,2.0,1,Frontrunner,1.0,High-Speed,train
2021,4,Barcelona,VET,1.004761287902824,0.0134076421381062,0.9847448961392576,0.9987032573611286,1.0059471226173422,1.008596637813724,0.0001266757348284,19.0,2,Aston Martin,0.0001665668517154,0.0,13.0,13.0,0,Aggressive,1.0,High-Speed,train
2021,5,Monaco,ALO,1.0068370595657428,0.0174023583966875,0.9782448545854004,1.0105117730253748,1.0047000246238451,1.0085604603001606,-0.000554751493038,37.0,1,Alpine,-7.567757862747548e-05,4.0,17.0,13.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,GAS,0.995898967114113,0.0091917770964225,0.983277810012452,0.9980947670392718,0.992147484640892,1.0018634444606205,-0.0005101070557104,37.5,1,AlphaTauri,-0.0077864187848606,0.0,6.0,6.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,GIO,1.0066206868845908,0.0130305580678265,0.9822216716974488,1.01185122703077,1.0046849411045131,1.0064672329922002,3.850036833481668e-05,37.0,1,Alfa Romeo Racing,2.8103780654209487e-05,0.0,10.0,10.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,HAM,0.996005053674528,0.0139395329123152,0.9506418322043954,0.9968345039074092,0.9938719018586888,1.0004959080934728,0.0013587346512132,24.33333333333333,2,Mercedes,0.0,0.0,7.0,7.0,1,Frontrunner,0.0,High-Degradation,train
2021,5,Monaco,LAT,1.0109543074814376,0.01895717349673,0.9853770478978282,1.010824579649389,1.0131362369862225,1.0089060526533231,-0.0001205659433932,37.0,1,Williams,0.0001384045122514,3.0,18.0,15.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,MAZ,1.0298278047503873,0.0231657359497773,1.0022361447039878,1.034325848254031,1.0326658175722676,1.0221284029698643,-0.000252548310635,35.0,1,Haas F1 Team,0.0040078814977928,2.0,19.0,17.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,MSC,1.0218120417548016,0.0196145328777434,0.9964860583223046,1.0253419545139797,1.01905962644316,1.0247716648211629,-0.0001894459280355,33.0,1,Haas F1 Team,-0.0040078814977928,2.0,20.0,18.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,NOR,0.990529959775473,0.0104500940767099,0.973603061497239,0.9871810597817128,0.9951730777280146,0.9873272836091296,-0.0002656580460064,37.5,1,McLaren,-0.0079867773033514,2.0,5.0,3.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,OCO,1.006988414722998,0.0143763465738805,0.982026090528004,1.011190857491184,1.0027666945334688,1.011819651941941,-3.824631145318196e-05,37.0,1,Alpine,7.567757862769753e-05,2.0,11.0,9.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,PER,0.9901542700802096,0.0140970911943205,0.9720644896309384,0.994098328222376,0.990091852347932,0.9879788421410198,-0.0007526016003513,37.5,1,Red Bull Racing,0.0006477671207008,5.0,9.0,4.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,RAI,1.0065644793232822,0.0172540499588536,0.9775277236307688,1.0069733151887668,1.006201211885361,1.0084070094260804,-0.000309327721728,37.0,1,Alfa Romeo Racing,-2.810378065443153e-05,3.0,14.0,11.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,RIC,1.006503514382176,0.0184191705514097,0.9724034969913096,1.0086897412795126,1.0082389953471114,1.0029522898936207,-0.0002887439115308,37.0,1,McLaren,0.0079867773033515,0.0,12.0,12.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,RUS,1.0106774984569349,0.020713509754514,0.9849337305804196,1.0071043196723284,1.012618495185152,1.012426241935632,-0.0003158632988135,37.0,1,Williams,-0.0001384045122512,1.0,15.0,14.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,SAI,0.9887088817755296,0.0104014122596605,0.9729641630103852,0.9839548916806806,0.9917062213106748,0.9897439381439964,-0.0001262083755906,37.5,1,Ferrari,0.0,2.0,4.0,2.0,1,Frontrunner,0.0,High-Degradation,train
2021,5,Monaco,STR,1.0007217121351772,0.0147197801677891,0.9736552164757576,1.002394842166333,1.0026754392415098,0.9972850999201268,-0.0006416765443658,37.0,1,Aston Martin,0.0024521403187409,5.0,13.0,8.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,TSU,1.011471804683834,0.0194143842192141,0.96534953614666,1.0108192325276113,1.0102356762186822,1.0158815096942917,0.001081220774118,37.0,1,AlphaTauri,0.0077864187848604,0.0,16.0,16.0,2,Tyre Manager,0.0,High-Degradation,train
2021,5,Monaco,VER,0.988858735838808,0.0134099880635644,0.973329247860016,0.9882870049790616,0.9928737019812938,0.9809907466292752,-0.0004594507210462,38.0,1,Red Bull Racing,-0.0006477671207009,1.0,2.0,1.0,1,Frontrunner,0.0,High-Degradation,train
2021,5,Monaco,VET,0.9958174314976954,0.0106677621834935,0.982026090528004,1.0007082797507172,0.9928391444476996,0.9977929829669532,-0.0006457156614347,37.5,1,Aston Martin,-0.0024521403187408,3.0,8.0,5.0,2,Tyre Manager,0.0,High-Degradation,train
2021,6,Baku,ALO,1.0077026020315911,0.0193164080075028,0.983894255400408,1.00961321217398,1.0063851366926373,1.002203556799917,-0.0056277015952106,9.75,3,Alpine,0.0,2.0,8.0,6.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,BOT,1.0051267780127244,0.02462127238039,0.9842761729993572,1.0062981725634852,1.0048147849338434,0.9979827733706642,-0.0033403754592056,13.333333333333334,2,Mercedes,0.0059423118124319,-2.0,10.0,12.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,GAS,0.9985573295576275,0.016840895878734,0.9801309697912496,0.9995382413977324,0.9925061085242728,1.0033442214963446,-0.0028703753192608,13.333333333333334,2,AlphaTauri,-0.0009497871508016,1.0,4.0,3.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,GIO,1.005325764926041,0.0158866369078049,0.9834378172943468,1.0107277276008575,1.0073908897456865,0.9958105132172476,-0.0028202241765905,12.666666666666666,2,Alfa Romeo Racing,-0.0006624726002313,9.0,20.0,11.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,HAM,0.9932421543878606,0.0155370441618103,0.9759298762028076,0.9937071967225878,0.9928507214973952,0.991114481256805,-0.0019919183928091,13.333333333333334,2,Mercedes,-0.0059423118124318,-13.0,2.0,15.0,1,Frontrunner,1.0,High-Speed,train
2021,6,Baku,LAT,1.013610979545793,0.0213391048024609,0.9930602777751903,1.0210335070297376,1.0192050584609709,0.9951571604628068,-0.0019268492475651,13.0,2,Williams,0.0022078931573041,0.0,16.0,16.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,LEC,0.999591767346977,0.0149731523695095,0.9816400100602686,0.9992127284295644,0.9973197409063668,1.0033101959869342,-0.0020194477368473,13.333333333333334,2,Ferrari,-0.0013208491181859,-3.0,1.0,4.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,MAZ,1.0217663755487572,0.016560940656499,1.0036701349752686,1.0252217419267988,1.0202658113635017,1.0211908095015885,-0.0008673456297306,8.75,3,Haas F1 Team,0.0029850210543809,4.0,18.0,14.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,MSC,1.015796333439995,0.0179217231052803,1.0025243821784209,1.016235741552462,1.0188270885795203,1.012045293076557,-0.0017115930928797,7.4,4,Haas F1 Team,-0.0029850210543809,4.0,17.0,13.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,NOR,0.999264826535606,0.0144319370513376,0.981118366510484,1.0022329518455575,0.999739937041122,0.996035591929199,-0.0028854987083711,13.0,2,McLaren,-0.0011707123897748,4.0,9.0,5.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,PER,0.9918050729835216,0.0163028935449139,0.9751660410049092,0.9888983298835672,0.9876711539348116,0.9992796313579096,-0.0020061421078011,13.333333333333334,2,Red Bull Racing,0.0007759080103172,5.0,6.0,1.0,1,Frontrunner,1.0,High-Speed,train
2021,6,Baku,RAI,1.0066507101265036,0.0175262126676251,0.9836800089424608,1.008832087023128,1.0085197838540847,1.0022533585480269,-0.0012641097762649,12.666666666666666,2,Alfa Romeo Racing,0.0006624726002313,4.0,14.0,10.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,RIC,1.0016062513151558,0.0149064639818147,0.9847232960420296,1.0063303882799222,1.003085883427961,0.99407831500692,-0.0012471380957664,13.0,2,McLaren,0.0011707123897748,4.0,13.0,9.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,RUS,1.009195193231185,0.0180731152390411,0.9870148016357252,1.0113332029162,1.0150735570658702,0.9981037813853344,-0.0034017619916477,19.0,1,Williams,-0.0022078931573041,-2.0,15.0,17.0,2,Tyre Manager,1.0,High-Speed,train
2021,6,Baku,SAI,1.0022334655833487,0.0184202835698526,0.9846022002179724,1.0053321779477489,1.0005910521792685,0.9958281983480304,-0.0034488388442736,13.0,2,Ferrari,0.0013208491181857,-3.0,5.0,8.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,STR,1.0017049892810237,0.011357864392302,0.9893249373561988,1.0022482686928815,1.0024113029103578,1.0016929426927097,-0.0012366014323141,28.0,0,Aston Martin,0.0014831244319475,0.0,19.0,19.0,2,Tyre Manager,1.0,High-Speed,train
2021,6,Baku,TSU,1.0004569038592308,0.0205590648338768,0.9775134369789388,1.005208207490691,0.995384030242958,0.996639251827656,-0.0040772867621194,13.333333333333334,2,AlphaTauri,0.0009497871508015,0.0,7.0,7.0,0,Aggressive,1.0,High-Speed,train
2021,6,Baku,VER,0.9902532569628872,0.0149821322456404,0.9732471379467738,0.9868847750483184,0.9851812175314044,1.0005300816202898,-0.0019707677987259,19.0,1,Red Bull Racing,-0.0007759080103172,-15.0,3.0,18.0,1,Frontrunner,1.0,High-Speed,train
2021,6,Baku,VET,0.9987387404171286,0.0215550649190013,0.9770569988728772,0.9997449589115384,1.0001774929694345,0.989126419349821,-0.0020003885463411,13.333333333333334,2,Aston Martin,-0.0014831244319475,9.0,11.0,2.0,0,Aggressive,1.0,High-Speed,train
2021,7,Le Castellet,ALO,0.9990724591247232,0.013320871833168,0.977662524905634,0.9981335326749812,1.0002513404825737,1.0005230783045975,-6.222694020597262e-05,25.0,1,Alpine,-0.0033366918861219,1.0,9.0,8.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,BOT,0.9880535058121488,0.0085948174447305,0.9707940767143588,0.9919038438840146,0.9880080428954424,0.9875727370689656,0.0001084215237403,25.0,1,Mercedes,0.0004670273848599,-1.0,3.0,4.0,1,Frontrunner,1.0,High-Speed,train
2021,7,Le Castellet,GAS,0.9990181923766234,0.0106959347045527,0.9822381529281016,0.999774953771098,0.9992915549597856,1.00010775862069,-8.838988201986946e-05,25.0,1,AlphaTauri,-0.0027893431369564,-1.0,6.0,7.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,GIO,1.0064977881978507,0.0118796737153579,0.9882355297015328,1.0074881587367606,1.0066641133665262,1.007538521874267,0.0001955967205833,24.5,1,Alfa Romeo Racing,-0.0005313678681921,-2.0,13.0,15.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,HAM,0.9871194510424292,0.0113029966003788,0.9752996185307928,0.984872329543219,0.9899601797823688,0.9856797244759974,-0.0005542986839005,25.5,1,Mercedes,-0.0004670273848598,0.0,2.0,2.0,1,Frontrunner,1.0,High-Speed,train
2021,7,Le Castellet,LAT,1.0076416441202272,0.0133175430060002,0.9843407391091042,1.0136835943804283,1.0034647371012748,1.008711404820549,-0.0008100267473377,24.5,1,Williams,0.0015288192231548,-2.0,16.0,18.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,LEC,1.0032552805908714,0.0119955468708808,0.9780129559358012,1.0052687136018028,1.0053826079516284,1.002393043837124,0.0008503215473876,15.666666666666666,2,Ferrari,-0.0002322473663884,-9.0,7.0,16.0,0,Aggressive,1.0,High-Speed,train
2021,7,Le Castellet,MAZ,1.015242625980977,0.0124462912029899,0.9943931035173262,1.0172036552749122,1.0174878262296876,1.014351780582923,0.0003857921286739,24.5,1,Haas F1 Team,0.0027234801454507,-2.0,18.0,20.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,MSC,1.0097956656900755,0.0119028656867906,0.9896873153979394,1.0055717441584997,1.015031943414523,1.0104209655478114,-0.0007071440572728,23.5,1,Haas F1 Team,-0.0027234801454507,-4.0,15.0,19.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,NOR,0.9961556714759154,0.0132645749139058,0.9754498032580072,0.9935444781052052,1.000152815013405,0.9966675646551724,-0.0005299096707766,25.0,1,McLaren,-0.0013578701803218,3.0,8.0,5.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,OCO,1.0057458428969674,0.0127623473504291,0.987664827738118,1.00727056373165,1.0052860152103738,1.0068998504574245,0.0002529837587872,24.5,1,Alpine,0.0033366918861221,-3.0,11.0,14.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,PER,0.9864871792304536,0.0111811219529495,0.9681207885699412,0.9896470865955856,0.9880810991957104,0.9852994791666668,-0.0002377105742618,25.0,1,Red Bull Racing,0.0017734691221222,1.0,4.0,3.0,1,Frontrunner,1.0,High-Speed,train
2021,7,Le Castellet,RAI,1.0075605239342351,0.0140034571607569,0.9811267859467144,1.00746166192802,1.0116779285440716,1.0065777658045978,0.0001571230151286,24.5,1,Alfa Romeo Racing,0.0005313678681921,0.0,17.0,17.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,RIC,0.998871411836559,0.0095318210438668,0.9844508745757282,0.9962237872290198,1.001959785522788,1.0000175107758622,-0.0004375284084326,25.0,1,McLaren,0.0013578701803217,4.0,10.0,6.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,RUS,1.0045840056739177,0.0117371700371726,0.9843507514242518,1.0081843021663952,0.9995759697981068,1.0075985404937835,-0.0007679649368264,24.5,1,Williams,-0.0015288192231546,2.0,14.0,12.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,SAI,1.0037197753236482,0.0080083591325586,0.9905283498703406,1.0013573592477476,1.0064597855227884,1.0049447737068968,0.0001615597128445,25.0,1,Ferrari,0.0002322473663882,-6.0,5.0,11.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,STR,1.001178849985482,0.0125361132792876,0.9794847662625028,1.007067710587402,0.9953552278820376,1.0034280711206898,-0.0003712424295632,25.0,1,Aston Martin,0.0009174284369775,9.0,19.0,10.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,TSU,1.0045968786505362,0.00937115405674,0.9910189533125744,1.007184649836643,1.0035399682661268,1.0055423300785833,-0.0003986441289323,24.5,1,AlphaTauri,0.0027893431369563,-13.0,0.0,13.0,2,Tyre Manager,1.0,High-Speed,train
2021,7,Le Castellet,VER,0.9829402409862088,0.0158536405229666,0.9652272294922756,0.9818641722731506,0.98232067625978,0.9824892241379312,-0.0002602007568642,16.333333333333332,2,Red Bull Racing,-0.0017734691221222,0.0,1.0,1.0,1,Frontrunner,1.0,High-Speed,train
2021,7,Le Castellet,VET,0.9993439931115272,0.0141924296380744,0.9725762688106372,0.9997482000236062,0.9950147453083108,1.003718570402299,-0.0005336900522095,25.0,1,Aston Martin,-0.0009174284369773,3.0,12.0,9.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,ALO,1.0053023877500422,0.0105415869845078,0.99116113171619,1.0032199819184322,1.0048204171784725,1.0067824182612384,-0.0001929995138014,33.5,1,Alpine,-0.0010353442320731,-1.0,8.0,9.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,BOT,0.9939857059860177,0.0148824162192135,0.9751033806539626,0.9970201084023556,0.9908683177072328,0.9926956087478988,-0.0004797819702776,34.5,1,Mercedes,0.0033842451391543,2.0,5.0,3.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,GIO,1.0078488064431224,0.0121888926566747,0.9907916613377672,1.0010146430081062,1.0075070127872847,1.0130239760512014,-9.4008012478862e-05,33.5,1,Alfa Romeo Racing,0.0011368319336091,0.0,15.0,15.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,HAM,0.9872172157077088,0.0117630270776982,0.9529209475494168,0.994387144566642,0.9852305982712296,0.9810698835053628,-4.946640773001809e-05,22.33333333333333,2,Mercedes,-0.0033842451391544,0.0,2.0,2.0,1,Frontrunner,1.0,High-Speed,train
2021,8,Spielberg,LAT,1.0146278296457347,0.0177986471732712,0.99620582342158,1.0090078138355465,1.0189318441698694,1.0119511973875182,-0.0004348440548328,32.0,1,Williams,0.0,-1.0,16.0,17.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,LEC,0.9964607493703286,0.0130043573558183,0.976794418155206,0.9983293531358948,0.994848590725731,0.996368715480097,1.4665548933448551e-05,33.0,1,Ferrari,-0.0013503124915623,0.0,7.0,7.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,MAZ,1.0278764307412471,0.0133813555562903,1.008242031518665,1.0214485155849335,1.0285287053574703,1.0312338160458392,7.58934415096933e-05,32.5,1,Haas F1 Team,0.0041142003988914,2.0,20.0,18.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,MSC,1.0196480299434645,0.0165218366628265,0.9947989939037388,1.0094445509283965,1.0205045724532436,1.0258141128500229,-0.0001032415289286,33.0,1,Haas F1 Team,-0.0041142003988914,3.0,19.0,16.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,NOR,0.9990006745760076,0.0149996795566007,0.9791391340182748,1.006843099449473,0.9948893987604888,0.9954468842174258,-0.0004503158020416,34.0,1,McLaren,-0.0040036926327339,-2.0,3.0,5.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,OCO,1.0073730762141886,0.0139277958617479,0.9887027326597604,1.0047168567669371,1.0067209927556258,1.0095733700988014,-0.0002426420230336,33.5,1,Alpine,0.0010353442320731,3.0,17.0,14.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,PER,0.9894872739512568,0.016282284467286,0.964800841255631,0.9936403179323002,0.9851594866881483,0.9890737799368716,-0.0001878156093754,22.33333333333333,2,Red Bull Racing,0.0025705806750566,0.0,4.0,4.0,1,Frontrunner,1.0,High-Speed,train
2021,8,Spielberg,RAI,1.0055751425759043,0.0135021271658154,0.98233647383155,0.9995739009664196,1.0046255714408296,1.0109639545146127,-0.0003390176911219,33.5,1,Alfa Romeo Racing,-0.0011368319336089,7.0,18.0,11.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,RIC,1.0070080598414757,0.0153718024414792,0.98485171448466,0.9972426884892877,1.0110701771768795,1.008101027704774,-3.905399626202236e-05,33.5,1,McLaren,0.0040036926327338,0.0,13.0,13.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,SAI,0.9991613743534532,0.0169644883286269,0.9749612766622614,0.9968897322039868,0.9967928676030324,1.0035833753187335,-0.000620995676562,33.5,1,Ferrari,0.0013503124915623,6.0,12.0,6.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,STR,1.0068277688689506,0.0163776272447398,0.9917011268846544,1.0053704428536865,1.0025223993397294,1.0095553981927992,-0.0004672066520132,32.5,1,Aston Martin,-2.810754958693096e-05,1.0,9.0,8.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,TSU,1.0053248698741026,0.0116565334293337,0.9897543021983488,0.993649338355802,1.0102561865892088,1.0067076481444082,-0.000310048584676,33.5,1,AlphaTauri,0.0,1.0,11.0,10.0,2,Tyre Manager,1.0,High-Speed,train
2021,8,Spielberg,VER,0.9843461126011436,0.0101886922302286,0.9665487203535548,0.9914248507540232,0.9779204512027884,0.985051273230373,-6.113887321750614e-05,34.5,1,Red Bull Racing,-0.0025705806750566,0.0,1.0,1.0,1,Frontrunner,1.0,High-Speed,train
